41.4100961703844277,-73.5286641330431365
41.4173220783078477,-73.5098548482981329
43.5635719743702410,-119.0795810826775778
43.5694215837709748,-119.0714641752648646
41.1028279869011683,-73.5118444369893922
41.1130887775413285,-73.5010772299939390
41.0874844053175892,-73.5013213920881583
41.0974963048298889,-73.4872392220312491
49.7009808821938392,-124.9586132749407312
49.7083912664250391,-124.9466291202299004
49.2178311803422801,-123.1164056926150749
49.2238153623931112,-123.1062715284003701
47.0757114137816686,-122.9463625145057648
47.0872876807377949,-122.9351846875939458
37.7878742742510241,-122.4732079965982621
37.7949991622907291,-122.4596737090331402
33.4187916014887989,-110.8300100196424012
33.4264041549227215,-110.8261399875668900
46.9888112816354067,-122.8230769164294429
46.9960937113138115,-122.8083300828938178
47.0905197750977464,-122.7746093932531153
47.1078755627639651,-122.7542815065203143
47.0871785626318342,-122.7607687801761074
47.0975318597936692,-122.7384526522249644
47.0871785626318342,-122.7607687801761074
47.0975318597936692,-122.7384526522249644
47.5613183087926501,-122.3079410710230803
47.5718004823155951,-122.3018107878611858
47.3091721620249217,-122.3860193117521931
47.3230613686870498,-122.3683380415094604
42.2885984094509908,-85.4876536191901693
42.2956157172116249,-85.4741845493146428
45.5658019908509786,-122.5898251308259859
45.5771444001579340,-122.5828789977230429
37.6913424087124795,-122.1894407984652560
37.7008126875917782,-122.1798485878614287
47.4697212748167487,-122.1694805023466870
47.4761894713402128,-122.1560293089453779
43.2387448611038394,-120.6961220739958094
43.2494328870347076,-120.6809372219276497
47.1854882147084709,-122.5575811816808596
47.1946084692825494,-122.5336352403097209
47.2584505742181520,-122.5264524011294185
47.2649906930568164,-122.5211623122527698
47.2354568756226243,-122.4770473062910412
47.2428019891248212,-122.4682854085043431
37.8863920664943166,-122.2487645516817167
37.8923190911343255,-122.2354715516018757
47.7458731958504714,-122.2239661091059446
47.7516428976930314,-122.2090185021043141
47.2069712803796406,-121.0028385326922091
47.2141081789339694,-120.9879898302033610
39.5276387163502392,-119.9474673738519925
39.5404477577579883,-119.9206936257979947
34.2205751942039171,-119.2207389328260376
34.2349740634219586,-119.1958530841731232
50.4342480119915351,-119.1908880955977992
50.4386198862944397,-119.1845416777785545
33.6579712250208232,-117.9347889255102331
33.6686514791642821,-117.9193591028640782
33.6162189695218672,-117.8760266193463622
33.6300481583781803,-117.8612906554256625
34.0193447552729182,-117.4386040291691700
34.0339947917371290,-117.4251748444923038
47.6029570670834872,-117.4238785755373158
47.6138918718875530,-117.4057255101073451
32.8799523892069345,-117.1583758339295116
32.8863493630754462,-117.1380475878705738
36.8959383210381802,-113.9339450766367321
36.9011029192168749,-113.9294029250656308
32.7225495721782949,-117.1423606690442085
32.7373601534188978,-117.1337185166848798
32.6672075912338329,-116.9627244718473094
32.6833150540933275,-116.9510378391585448
43.7354831777575583,-116.7024885527502818
43.7427112165969163,-116.6927199130246606
